id,text,label1,label2,label3
N109,我國規定每100公克不超過0.3公克即可標示為零,0,0,0
N135,你進到考場假裝認真作答即使最後交白卷,0,0,0
N306,最好是台灣人不會生那麼多，戰後大家都很會生好嘛,0,0,0
N113,我有聽過跟自己乾女兒修幹爽到往生的給您參考,0,0,0
N1787,大和民族最高,0,0,0
B237,你覺得這世界上有分身的存在嗎,0,1,0
B157,結婚後家庭會是生活重心很重要的一塊，也可能會是你花最多時間的地方,0,1,0
B151,不然一直挑戰會擔心的人底線，遲早會分手,0,1,0
N1360,尼怎莫知道已經心滿意足了ㄏㄏㄏ,0,0,0
N507,說是機智其實也就是醜人的刻薄畢竟這世界醜人多,0,0,0
N149,ㄎㄧㄤ明明就是幹走東西的意思，是在衝沙小,0,0,0
A66,包包超好看的耶！,1,0,0
N1526,上次我點一份無骨的。結果吃到骨頭,0,0,0
N1148,蔥麵包才是王道肉鬆超棒鮪魚起司超耐吃,0,0,0
N64,中國經濟發展也確實在幾年前就超越台灣,0,0,0
C330,我一直覺得活著好累，很想放棄。,0,0,1
N933,蕊颼颼嘻兜嘻啦颼啦嘻嘻嘻嘻啦嘻啦颼,0,0,0
A49,我要來去幫中華隊加油,1,0,0
N1023,連勝文那樣吧，西裝筆挺的，人模人樣,0,0,0
N201,很好女生屁股有線的概念嘛！,0,0,0
N87,誰哪時候發生的,0,0,0
N1684,中國人怕鬼鬼怕中國人,0,0,0
N1885,幹！當然是弄硬再吃呀！,0,0,0
B209,貧窮真的不是問題，教育才是問題。,0,1,0
A25,是我的話我會帶著手機到廁所去解決,1,0,0
N571,台北很多地區沒有規劃啊就人一直進來到處亂蓋,0,0,0
C312,後悔輕易放棄了某個愛好,0,0,1
A296,我也算是正在面臨放下的階段吧？,1,0,0
N1723,你就大喊失火啦快點逃啦,0,0,0
N545,就像洛杉磯人愛嘲笑底特律人一樣啊，工業廢城,0,0,0
N1839,別說漢娜是鯛民老婆啦，日本大叔會森77,0,0,0
N522,出來互相傷害啊,0,0,0
N459,呵呵，滾吧…屁孩,0,0,0
N1170,不4先爽先贏怎麼可能後天下之樂而樂,0,0,0
A124,紅豆粉粿好ㄘ,1,0,0
N1560,來吃飯的要吃飯回家吃(經理親口說的),0,0,0
N1396,甲甲就是不正常，有病要去看醫生啦。,0,0,0
N1081,這是哪一位學妹,0,0,0
N1355,情傷男人有股特殊魅力，快斷頭,0,0,0
N1471,現在這種時代還有人在講崇拜真是令人吃驚,0,0,0
N188,你要看女生的臉有掩嘴竊笑還是一副噁心的臉,0,0,0
N631,賽妳老師啦,0,0,0
N1683,可惜台灣都是隱形襪+混搭,0,0,0
N394,都排滿了吧,0,0,0
N1739,根本還沒開打你先去看眼科啊,0,0,0
N1854,免錢歪fi,0,0,0
N1707,假裝讓位給隔壁阿婆賺取好感又能看胸ㄧ舉三得,0,0,0
N454,牛排肉汁會把麵衣弄濕最後是麵衣糊爛而已沒意義,0,0,0
N1378,媽媽的子宮,0,0,0
A123,男友是我初戀,1,0,0
N1279,以前有真的鮮奶茶，根本無敵，但現在換了有差,0,0,0
N1088,以前靠這練perl練到開竅。惠我良多,0,0,0
N1335,我女友的手~,0,0,0
N1743,認真回，嘉義往南蓋新首都,0,0,0
N1702,殺貓那麼爽的事不做？有事嗎？,0,0,0
N1662,這不是點兔騎士團團長嗎?,0,0,0
N1575,8千?台戰笑而不語,0,0,0
B213,其實我也一直認為塑膠並不是不好的東西,0,1,0
N917,報警送去關啊還要我教,0,0,0
N1778,有錢才會選騎士練騎士很花水錢也要買一堆物資,0,0,0
N76,(づ′・ω・）づ那女孩對我說,0,0,0
A120,這個好可愛想問哪裡買的,1,0,0
N264,咪路de碰,0,0,0
N1352,8萬醫藥費應該是問題癥結點是傷到哪?,0,0,0
N907,視你媽頻　一堆人真的用支那用語用的很開心,0,0,0
N1808,簽名檔蠟燭沒變色呀,0,0,0
N875,肥宅看不起的是自己,0,0,0
N1010,你說的技術都是當初日本人美國人的技轉,0,0,0
N878,愛舔妹妹錯了嗎,0,0,0
C321,這跟尊重是兩碼子事，一開始你知道還要強壓在心理？,0,0,1
N639,被織夢師陷害人被留在穿越時空的過去啦,0,0,0
B165,覺得妳在這樣的關係中有點傻而且被自私的他吃死,0,1,0
N1685,因為沒寫到，所以想吃的佛教徒就可以找理由吃了。,0,0,0
C333,努力活一把，真的不行了再跳下去,0,0,1
N1614,恭喜大大喝到好茶,0,0,0
N1610,(椅褒黰봩」,0,0,0
N1095,這說明台灣的稻米水果木林都運到日本祖國去,0,0,0
N912,白狼統促黨徵人~攜帶黃金出國(日本、中國)旅遊團,0,0,0
N785,就像看花田少年史動畫日文版讓我覺得根本沒感覺一樣,0,0,0
N207,說你是甲甲,0,0,0
N1017,打卡後翹班,0,0,0
N748,這廣告有剪過其實鴕鳥飛起來後沒多久就爆炸了,0,0,0
B175,做自己的時候交到的不管是朋友還是情人，才會會是你想要的,0,1,0
A98,我也喜歡抱抱，但我只有棉被,1,0,0
A105,我個人習慣提前劃位，因為住影城附近而已,1,0,0
A86,好想睡覺，兩天沒有睡覺了,1,0,0
N966,82年9月7日生喔,0,0,0
A111,如果我是一個外國人朋友去一趟台灣回去一直對我狂說中文而我們都是英語母語者大概也會有一樣的心情,1,0,0
N374,還好聽過ㄌ！,0,0,0
N215,聽說義大一直說虧欠賣掉後還倒賺3000萬呢,0,0,0
N366,你想像一下雞排+美乃滋+酸黃瓜什麼味道就知道了,0,0,0
N1197,于禁單中不給就跳,0,0,0
N1340,頂好明明就有，有一間小農的牛奶就有順便出羊奶,0,0,0
N1377,選100%即死結案,0,0,0
A87,我跟他們出去玩一下喔,1,0,0
N941,好吧看在你有補的份上我就算了,0,0,0
N1441,綜合課吧根本湊時數只是媽媽不想見你而已,0,0,0
N1033,據說是詐騙集團測試此號碼是否有人使用,0,0,0
N898,禿頭軟屌又有新老公了哦噁噁噁,0,0,0
N509,他說高職很混拚一下後來就上高應了……,0,0,0
N501,到爽要700是怎樣,0,0,0
N196,鐵甲團都已經能跟政府聯手合法殺人了...,0,0,0
N1173,德國法國人出生也先學英文嗎,0,0,0
N637,每天玩社團做美術沒人在唸書結果成績全國第一,0,0,0
B149,我覺得在一起開心最重要,0,1,0
N131,想幹你的意思,0,0,0
N1206,時間就是金錢朋友,0,0,0
N371,所以26都說讓讓不會說借過,0,0,0
N524,媽的搶不到票啦幹,0,0,0
N236,他鄉巴佬沒吃過你問他生魚片是不是好很吃,0,0,0
N1070,有理想中的女朋友，但我現在連女性朋友都沒有,0,0,0
N1436,共產黨高幹哪裡共產?個個富可敵國,0,0,0
N1240,當成力來看的話，你會一直搞到腦袋打結打死。,0,0,0
N132,叫中華隊888的意思,0,0,0
N452,餌太差，不如問空中飛行時數,0,0,0
A18,我禮拜日去君亭家，剛剛她跟我視訊,1,0,0
N1427,日劇而且是醫療類的,0,0,0
N172,一定不一樣膚感曲線差太多,0,0,0
N1881,還好是事實陳述,0,0,0
N1469,有可能是外來種在水下會產生黏膜能活好一陣子,0,0,0
N368,街亭啊今天沒什麼人問,0,0,0
N1687,什麼時候有這隻的?seo?,0,0,0
N1412,時本來就會淹沒，甚至到路邊。忠明南路旁的麻園頭,0,0,0
N1800,新蘿拉，乳量不太對,0,0,0
N393,腦癌機率高，做好手術心理準備,0,0,0
N555,跟他們講我們是同一國的,0,0,0
N310,我要幹死你,0,0,0
N1302,就跟女生戴安全帽+口罩直接變正妹一樣,0,0,0
N740,#你想幹嘛,0,0,0
C308,後悔沒有珍惜一份感情,0,0,1
A5,假日你想要幹嘛？,1,0,0
N1817,限定最後一件特價,0,0,0
N1346,對岸進行式然後...你想跑別人不想嗎,0,0,0
N1196,他其實是現在中國論述進化的一個指標，以前都胡扯,0,0,0
N262,日本依然是世界幾大強國之一台灣排老幾...,0,0,0
N1748,草船借箭是幫吳國吧,0,0,0
B253,我覺得他應該學著尊重意見不同的人,0,1,0
N734,台中不是還有李綜合醫院,0,0,0
B176,我覺得不舒服的地方就溝通一下好好講,0,1,0
B278,我覺得會care已讀不回、回太慢什麼的。都是沒自己生活的人欸,0,1,0
N1103,教授作帳假發票，職業學生看報紙才知道。,0,0,0
N1797,先從打開始還我漂漂拳,0,0,0
N858,陪打沒你的事不要想贏不要放砲就好,0,0,0
N34,世界陰暗的角落中總會衍生出一絲光明,0,0,0
A102,我母胎單身,1,0,0
N1605,依照國際法台灣是不是中國的一部分由台灣人說的算,0,0,0
N1876,會保養的不錯！那種嫩嫩的感覺還能保留就是極品了,0,0,0
N209,人多必有白痴,0,0,0
N1523,沒有資料,0,0,0
N232,雙子座這個月或下個月會生日,0,0,0
A58,我超討厭韓國人，超級討厭,1,0,0
N1686,日本名高丸縮水外國名高丸痛楣牧惜˙,0,0,0
N515,你可以從後面找到一個洞然後幹她,0,0,0
B225,我覺得既然妳很少做家事那就沒資格抱怨妳出比較多錢。,0,1,0
N1000,妳又沒和我說投降不是嗆她大哥很嗆??錢,0,0,0
N1539,窮人沒事只好打炮阿廢話,0,0,0
A55,如果你中頭獎，第一件事你會做什麼?,1,0,0
N1700,什麼時候能結束成果發表會,0,0,0
N1135,一個人住太無聊，然後常常請我們去吃飯煮火鍋之類的,0,0,0
N1031,這群人我認為是東夷人在進幾千年擴散到東南亞,0,0,0
N1474,加班賺錢阿還要問,0,0,0
N69,如果不放心建議去尋求專業協助，你一定會好起來的,0,0,0
N451,估狗一下就有錢賺,0,0,0
N809,第一個晚上最難睡，其他還好,0,0,0
N722,你一定是南部人，南部人最怕冷了,0,0,0
N789,去一堆無人版發自我介紹文啊,0,0,0
N173,肥醜憂鬱龍才辛苦吧死了都沒人鳥,0,0,0
N1600,戰車開出來,0,0,0
B169,瞭解自己和能決定自己是誰更為重要,0,1,0
N768,不愧是洗腎王國台灣,0,0,0
N1677,、沒有升級，我這樣配都升級了～～是我最喜歡的組合,0,0,0
N364,往生堂…台灣國語發音就會變廣生堂,0,0,0
N315,貧民窟不意外,0,0,0
A95,可以的話可以麻煩你嗎…我真的好苦惱,1,0,0
N1414,你們工讀生需要教育訓練惹,0,0,0
N490,安卓和windows人數完全屌打ios,0,0,0
N121,然後套餐裡還是會綁1/3的蚊子頻道，業者沒那麼笨,0,0,0
A110,現在目前來打工個多月，狀況是都還不錯。,1,0,0
N952,我自己的姓怎麼會不知道謝謝關心,0,0,0
N713,阿姆羅哭哭,0,0,0
N1635,好像有種並會這樣,0,0,0
A127,我超支持婚姻平權好不好⋯,1,0,0
N762,真弱耶，這樣也軟,0,0,0
B152,我都是在其中找到一個平衡點，不然自己心裏也不好受,0,1,0
B215,成就財富可以輸，人品道德一定不行,0,1,0
N1734,醫科的文憑叫醫學士其他是理學士,0,0,0
N663,溫水洗臉後去角質再上刮鬍泡然後扁嘴,0,0,0
N1185,由肥宅組成肥宅黨來治理才是最佳,0,0,0
N1880,那個哥哥是不是很喜歡打斷別人鼻樑？,0,0,0
N1632,他只能扮正恩,0,0,0
N1389,跳樓死了啦,0,0,0
N277,演算法關聯表示你聽的歌跟空幹王很像,0,0,0
N866,哪台在播？,0,0,0
B254,我比較認同你的觀念....,0,1,0
N1255,學兩津那樣穿不就好了,0,0,0
N1705,當葛驕傲ㄉ肥宅，好ㄇ,0,0,0
N1382,為什麼有人要花2499去跟人家擠斷線QQ,0,0,0
B179,這是尊不尊重的問題,0,1,0
A53,你喜歡去哪個國家玩?,1,0,0
B195,你可能覺得破壞別人感情不道德,0,1,0
N1638,跟痴心絕對一樣,0,0,0
N222,司機問題，停車聯結器沒拉緊，起步會頓比較大力,0,0,0
N1332,不要問很可怕,0,0,0
A11,哩賀,1,0,0
N163,你是托運行李嗎海關？,0,0,0
N218,這有啥難的分類表這麼簡單的東西看幾遍就會了,0,0,0
N1536,天龍人甘願租貧民窟也不去台南住豪宅吧,0,0,0
N1350,97年有很多的香港人都變成加大國籍,0,0,0
N1271,看成唐老鴨,0,0,0
N503,她唱小雞小雞時我真的超硬der,0,0,0
N1272,你去問各國政府，台灣是不是中華人民共和國的一部份,0,0,0
B248,我是覺得男友問題比較大,0,1,0
N258,圖檔很多人有寫真集就不知道,0,0,0
N1816,老闆應該一輩子看到甲甲或聽障都賭爛吧,0,0,0
N1032,不是不吃是不想跟你一起吃,0,0,0
N330,"兩個都台灣人什麼叫""尹馨根本就是台灣林熙蕾""?",0,0,0
N984,老又有能力的人？台灣不當管理職沒前途,0,0,0
A97,好喜歡怪獸小嬰兒ㄛ！好可愛,1,0,0
N367,大陸救護車一台30萬差不多啦沒啥設備XD,0,0,0
N983,我只知道不要吃冰而已，其他不清楚,0,0,0
N1313,為什麼你要到兒童樂園去玩？,0,0,0
C298,這是我學生時代留下的陰影,0,0,1
A60,我討厭別人對我指指點點,1,0,0
N345,原來你一直活在我下的棋裡,0,0,0
N150,要多肉的話不如養一隻肥宅，還可以吃,0,0,0
N1678,美國刻意與英國不同，才出現左駕,0,0,0
N978,沒罪就全部都找來開派對啊多歡樂,0,0,0
A44,我最喜歡狗狗了,1,0,0
N726,巴哈阿找遊戲攻略的,0,0,0
N1309,營業不良的徐錦江,0,0,0
N1226,我超溫柔的☺啊你ㄊㄇ最後一句是在嗆三小啊蛤,0,0,0
N1764,耶和華見證人,0,0,0
N1550,出包常看到最後用一隻手在看很不方便,0,0,0
N1541,宅鳥有發錢程式,0,0,0
N926,會啊，世界是庸俗的,0,0,0
A51,我最喜歡綠色了,1,0,0
B345,我覺得你不用覺得抱歉耶,0,1,0
N1570,韓國比較一致日本有些人的品味只能說奇裝異服,0,0,0
N900,認真說肯定有因為司機開車前一定要檢查車子,0,0,0
N870,鄉民一詞唯一解釋：常駐八卦板的廢物宅男,0,0,0
N1621,就跟會說二次元腳色是我老婆一樣的人,0,0,0
N1518,黑男打錯,0,0,0
N30,喔～我會記住的！謝謝妳,0,0,0
N1558,命題錯誤問題不在於幾歲而是看不看低能卡,0,0,0
N1762,學會很多人不會的火球術,0,0,0
N1819,小心手機螢幕壞掉,0,0,0
N1627,我以為天龍都幸福企業今天應該要補假阿,0,0,0
N1157,一樣的再過一次幹嘛當然要不一樣啊,0,0,0
N1343,點老闆娘的炸奶子,0,0,0
N353,加入情緒才算是機器人突破,0,0,0
N416,E-2D表示：我造價比你貴三倍，最強！？,0,0,0
N1364,論打仗，國民黨雖然不太行但對付台灣人綽綽有餘，你,0,0,0
N1339,其是hummus是我的最愛，我在台灣也會自製,0,0,0
N842,google台灣看出現什麼就是了,0,0,0
N1046,先摸36圈再走,0,0,0
N565,手指縫插刀子就好啊,0,0,0
N616,關智一和林原惠那首叫啥去了?,0,0,0
N923,如果易小川沒有阻止的話...,0,0,0
C313,我媽對我很好，但還是免不了他深夜喝酒把一些怨氣發洩在我身上,0,0,1
N1425,曹操被孔融酸愛玩人妻，然後孔融就死掉了,0,0,0
N1188,跑跑丁卡車，專門逼車剪車的三寶，8+9最愛的工作,0,0,0
A90,我吃20顆水餃跟一包泡麵喔,1,0,0
N1392,跟剛去世的吃黑輪被拍到一樣假,0,0,0
N4,妳還笑！,0,0,0
N1222,塞屁眼去醫院的新聞已經十幾年沒看到了,0,0,0
N610,我們中正沒說話誰敢說他們比我們還沙漠,0,0,0
B255,其實我覺得前半段都算是有道理的,0,1,0
N1055,沒什麼才華的普妹，連顏值也普通,0,0,0
N1125,進入星守班要先經過選拔,0,0,0
N660,真正的好電影不是看影評好壞的說我帥太。沉重,0,0,0
N1515,學姐是不是柔道社社長？,0,0,0
N959,凱達格蘭大道最愛夜市,0,0,0
N1566,隨便牛肉麵比賽有得名的別吃就好,0,0,0
N1190,偶像女團哪一個短時間賺的贏三上的?,0,0,0
B275,我覺得就互相吧，有什麼不喜歡就說出來,0,1,0
N602,到底誰殺的....後面明明一堆人跟關羽打平,0,0,0
N78,那間外商在台灣還一堆分公司勒...,0,0,0
N102,給給這張好讚,0,0,0
N727,可以寫小說阿,0,0,0
N540,能為台灣賺錢我再說好看馬上給個讚,0,0,0
N812,在國外超市買食材貴不了多少，很多東西還比台灣便宜,0,0,0
A113,我以前也特別黏我男友，很誇張的那一種，就是就算他花了快一整天陪我，但他突然說要去玩遊戲我就會委屈到爆炸,1,0,0
N683,興農門市範圍也才中部而已，根本沒有幹掉的問題,0,0,0
N1587,幹你媽怎麼那麼快,0,0,0
N1191,家標準一致再出來鞭人吧，剛騎滿一年兩個月，兩萬二,0,0,0
B243,親密關係的一個重要價值在於交流並相互理解和接受彼此的感受,0,1,0
